id,attendance,exam1_subject1,exam2_subject1,exam3_subject1,exam4_subject1,exam1_subject2,exam2_subject2,exam3_subject2,exam4_subject2,exam1_subject3,exam2_subject3,exam3_subject3,exam4_subject3,exam1_subject4,exam2_subject4,exam3_subject4,exam4_subject4,subjects,exam1_subject5,exam2_subject5,exam3_subject5,exam4_subject5,exam1_subject6,exam2_subject6,exam3_subject6,exam4_subject6
05792779-8301-45a2-ba90-92129ad6df3a,77.9,98.64826065114838,97.80445464897318,43.22413255642163,60.0187664254397,46.55100088500585,84.0915730195235,62.13604760302572,66.7195499034472,85.01876318936618,50.96403363551552,91.64724654050946,67.29366668573687,71.69058777166143,94.35659576713785,40.674412367221336,55.71846979691805,"['Science', 'English', 'Mathematics', 'Second Language', 'Social Studies']",99.77779509611395,74.330532740943,55.08165293583572,50.57981902161484,,,,
05a0e0d3-e94a-4b0d-8a5a-1fe20fb94a73,79.51,72.44121580946316,51.69349468776626,80.64388364734357,43.86983052306245,42.362919382235106,42.34345433248202,63.55691859649081,71.31710283986224,57.97625619236022,44.120798842043335,72.62774659631053,61.77441349413427,44.7197805358052,79.94317348464823,73.92245625321019,92.36250718774912,"['Chemistry', 'Biology', 'Social Science', 'Mathematics', 'English', 'Physics']",79.81518519048616,75.99676203812572,55.375866923981086,69.66497251169369,45.48070637710157,63.55556469472441,62.908702622746524,70.88079450234093
05b9f593-ec01-4ea8-9c1b-360cd87d0ca3,87.74,75.20808055031591,59.93015806638981,98.73227275799465,59.78490561544129,55.5770488698891,61.48133720956341,99.92618889774667,87.97279040941876,82.87682941666634,42.224864082131454,57.81265427955785,68.56584490617912,74.9669201022578,44.75144828151366,78.62686656209335,52.04269871272582,"['Mathematics', 'Environmental Science', 'Regional Language', 'English']",,,,,,,,
05c9b41e-d33e-40ae-a7d4-c51a6217d62c,57.76,64.01597188989129,88.89809543851626,83.84984317446354,43.691158984539314,69.8684666767301,69.95595659941674,47.677679095528035,66.41669522893801,72.25703622684917,77.84804054943191,73.54929995475786,64.47511038966266,98.97928311731393,61.443978091153205,82.20909275803254,40.5462928861917,"['Mathematics', 'Environmental Science', 'Regional Language', 'English']",,,,,,,,
0642e0a5-9f62-468e-b48b-f10f0b0bc095,52.14,74.91532125103932,80.01443091571439,62.18407165809319,74.95588024205361,74.18267037392123,81.4852144623884,93.91669025365928,62.30169161275148,62.983522928157434,48.959777601055286,94.47411060939652,54.423075497845424,51.49658227757906,61.584321714979495,49.953976147365466,57.003239072562465,"['Chemistry', 'Biology', 'Social Science', 'Mathematics', 'English', 'Physics']",76.2017150909046,77.25559122839121,96.15351447887804,99.46531025980377,89.46044325526069,85.11418950294153,82.12339549793722,97.23846667395324
0698a93f-e7fb-4914-ba58-d7d4526324c1,98.35,64.74037175133583,96.23093963705182,45.31022743931969,96.6856452585618,76.7830221989243,58.841853050499836,45.07752224326272,48.954328634139515,67.89626507853322,49.13422268840523,71.9652668032693,50.20400064191742,72.42429862525805,79.96653706837634,95.33892876034503,56.75985519209462,"['Chemistry', 'Biology', 'Social Science', 'Mathematics', 'English', 'Physics']",43.93968236509661,84.26507290483462,71.57595952251803,85.801582138741,65.89462396893265,47.59682971029798,79.97921720106795,43.787560038986875
06ba1b30-224a-47c6-82bb-a6a268d2e0cc,58.46,46.797163581677474,90.21203684932085,54.80616184111322,80.20036579815465,43.91090383105526,72.29914288145243,57.166527884753265,70.94986043392157,97.8967945741984,47.439301950302415,75.28640702379721,58.18649514730535,90.17229713544636,60.84829492759213,95.59670034432641,45.54232349872108,"['Biology (Science)', 'Computer Science (Science)', 'Physics (Science)', 'Mathematics (Science)', 'Chemistry (Science)']",71.25031767157495,49.626381016169056,68.59170916580925,80.47415888104035,,,,
06d5f3cf-05bf-4b18-8dab-d85c3f00d30a,55.68,92.43755526367624,59.80175797316663,64.8907655760413,65.58934455634149,41.42919175445702,99.74623185179568,67.21818455079867,88.30956116714223,58.46595175035607,74.30820351744921,85.3768489179842,48.86655354776515,93.20288531073021,92.25300197910158,90.10516139969168,88.64472536117405,"['Environmental Science', 'Regional Language', 'English', 'Mathematics']",,,,,,,,
06d803f0-1f23-41e8-87a1-fcddb56af522,52.61,94.91010490199463,82.9098274202986,81.2980312157911,52.77612050573481,55.7765825347054,79.84469098832784,92.06992751010495,95.84758124677884,63.74205588973434,67.61492528676116,51.26441952745676,63.18436416740265,88.37922620256936,69.43184392993447,66.93735479282967,49.5444601472948,"['English', 'Chemistry', 'Mathematics', 'Biology', 'Physics', 'Social Science']",75.00687784157498,59.857562956756276,43.75403916120325,97.0888462348262,79.17061862694658,73.93420808553228,88.44191095671553,67.54041485949756
06efca26-c48c-41ab-87b4-a45cefd803e0,93.45,75.08505247372737,51.15033190462232,72.73313430270846,85.60945827591803,81.44152404286596,46.36924040516736,50.59568890823046,50.561622165034905,43.68375649723531,56.693476557869445,70.18647985458924,47.26903305385087,50.26551736805895,53.22167745964043,59.537130085440474,85.68170934410907,"['English', 'Chemistry', 'Mathematics', 'Biology', 'Physics', 'Social Science']",91.47761022130044,51.60392688595282,43.93970509380001,93.06166219408979,41.649151625888,75.82897522255948,48.845508464612514,45.00890547602299
06f86ed0-d993-4629-997b-bb5a3752c7b3,79.75,53.28863071959376,79.48582750092095,74.35923810844685,96.34865048782916,76.6207962435068,80.27360032611915,45.15490446584996,83.93770031394865,42.539874462297654,63.41347969859049,87.24398001267197,84.26753927528178,58.185387489502645,75.0459424685045,69.64027334634488,81.64601689630373,"['Fine Arts (Arts)', 'Political Science (Arts)', 'Psychology (Arts)', 'History (Arts)', 'Sociology (Arts)']",45.601222412712396,98.66592128212372,75.45027020985455,97.33422491816327,,,,
071269be-e2d6-4b6b-8402-a60275a10f80,57.17,75.66706449972787,48.42976103189167,99.12709535491732,86.16529300833164,73.9251889388052,84.17827310941749,55.361159016465166,85.74878214800157,99.96670639150793,75.14237891668307,63.83967051666644,66.80858413426814,59.61917641794805,70.50921932752296,71.86678771467531,90.12271124731147,"['Regional Language', 'Environmental Science', 'Mathematics', 'English']",,,,,,,,
074b3baf-2637-4719-bc8b-c96d8661098c,83.99,85.37928183612695,83.61664989968244,81.41584995363652,83.1778445778211,77.65461969530675,94.82880141564914,62.326472670837504,43.79281170944312,53.7695662560036,94.12560535063612,98.61676202250675,58.136408385085176,58.24128477001817,51.217767629039,47.221562166282766,70.66338765242193,"['Environmental Science', 'Regional Language', 'English', 'Mathematics']",,,,,,,,
075d3739-b330-41bd-8a7b-4ff06f53d86a,75.32,67.32692204892271,75.84666701619204,56.138331847608434,93.25578888589233,64.84143349159247,43.48728951581944,44.98474363992533,51.6582742526016,91.81128049085328,57.320038328310375,50.28147980145353,61.52525737268884,94.23171648268985,53.09217961459585,93.09982593609966,99.179948844586,"['Mathematics', 'Environmental Science', 'Regional Language', 'English']",,,,,,,,
07ad10ff-b3ac-4501-8af0-3cbe7331de9f,67.71,78.77968244652392,66.68181219770713,97.9140741492703,81.64695598381238,40.61519611032604,83.93183137777217,91.79034456059065,57.93044342640944,70.91025482773028,88.03045367241832,62.72171641425328,79.31130136142531,85.68008013408723,95.81815997188008,92.89921877915698,69.34712371241099,"['Mathematics', 'Environmental Science', 'Regional Language', 'English']",,,,,,,,
07cbf406-269b-45fd-b9ea-76558728bd5d,94.27,62.630384763523715,65.81824850555941,59.303399515141265,50.85605300463267,93.20477007188981,73.9125619022189,46.61046737234726,65.55450618038432,86.19680045299722,70.84453653352293,99.97251972282086,80.62586250664509,73.86213635852495,99.63822997787514,68.32907732509224,92.77994448248747,"['Second Language', 'Mathematics', 'Science', 'Social Studies', 'English']",73.5544219249262,96.60567753542439,71.66501438711315,46.17619670075121,,,,
07fde61c-0044-452d-b6a1-d118146df3f3,84.19,60.05229021709041,67.5235706915061,64.73938388114617,46.34807356546417,43.69036712365988,56.54011091131376,90.9660154015068,67.82474066620381,85.50980916733684,69.56004081390665,83.89249902859108,41.95078128921095,74.68502930295821,85.57602999960454,54.287687471950164,47.58841204788429,"['Second Language', 'Mathematics', 'Science', 'Social Studies', 'English']",66.92982271876872,56.03225954598538,54.8974294760892,75.58189721120567,,,,
0818fcb0-b784-4f1c-8607-e09973dd916e,90.87,76.64152417807671,79.69667308651529,98.38851893472426,98.6067569379161,89.60792496322978,60.699949321745486,78.85469838932451,41.15939819001182,62.411475418086724,94.73780938375668,88.54120576717835,94.5523077445823,66.65177037187166,54.00959655684201,59.74635321865103,68.30480288338205,"['Business Studies (Commerce)', 'Accountancy (Commerce)', 'Mathematics (Commerce)', 'Computer Applications (Commerce)', 'Economics (Commerce)']",65.37235787363542,53.192498810843006,75.05192022482345,83.96487548475048,,,,
08529422-f007-439e-84e9-d0b293cfc743,59.7,78.61855945656748,52.32792668672042,57.43126802971993,43.82788907907653,74.6729379062291,82.79246420104073,47.561504433471185,97.28542422598593,46.58741039060001,89.81530258743834,80.45786582211633,57.671692022296995,76.15239241068466,98.63075189319366,68.17836429126407,55.290816996566356,"['Second Language', 'English', 'Social Studies', 'Science', 'Mathematics']",98.74409871897426,43.052999911407014,58.63466295040431,47.17498768607243,,,,
08533d98-1c96-4ca5-81b6-1499367b0fa9,87.67,97.12059884574472,41.02502972476866,87.09957372617646,96.138309872037,90.97270634516507,70.834128419029,59.27011189914835,91.3217586115221,42.90240774208326,89.61496710332747,99.09826896290599,59.77889573145727,72.34063629509946,48.593119208654755,55.12872179133731,42.048186357620466,"['Second Language', 'English', 'Social Studies', 'Science', 'Mathematics']",78.60763219599926,69.54874763695639,56.821672357303,44.873381071031055,,,,
085c601f-74d9-4c4e-a386-5865dca4ca63,67.1,64.39099608952012,97.15641348546131,40.8426402514603,71.66560627433611,92.05226111017849,89.47507779497181,47.340839093179746,75.38971891530524,95.00138062530652,44.68719978019461,81.3800435762312,50.98176236739152,46.50309828344343,60.70666083062576,62.47965441076279,86.39567880369975,"['Mathematics', 'Environmental Science', 'Regional Language', 'English']",,,,,,,,
0867a1a6-90c3-48a6-85ff-b3614b7c434e,87.34,95.38867764184397,54.2498674308043,81.03248025380832,61.385383315956425,52.082894730347675,43.30303832408077,71.10385695457308,80.82690475994889,54.92008070380518,77.62799675610091,59.410598068346175,90.61938331256465,75.02851755586319,81.85655332981187,52.72391115614778,98.24503086142485,"['Second Language', 'English', 'Social Studies', 'Science', 'Mathematics']",46.4705284605251,42.56384864968878,48.495035881801456,85.27376414049263,,,,
0885f491-59ab-44e2-b548-6200a1c5f65e,83.32,47.20400971402984,78.0289355921079,48.30985653818655,42.98725817902606,88.93634739037567,51.211643457772844,40.699904646972314,46.66981165931141,50.30993063243493,99.47719684084313,45.08649225000763,90.78832447734153,95.05375325370795,48.41265512213623,99.69730163460065,51.299596970627405,"['Chemistry', 'Biology', 'Social Science', 'Mathematics', 'English', 'Physics']",73.04797105187615,55.01320803284873,79.58584954109938,91.6519078245316,84.93334432173921,75.02986880144528,62.41827536958274,61.395587866589004
088a0624-c3a0-40b2-bdd5-47d7bffe4883,50.97,56.65387062984199,75.27641339002855,71.95222271239186,63.330538925073874,50.660968501469085,48.03060251203377,77.5947035681634,78.32390025496528,78.02167942975896,84.86646810017783,55.76591838760231,74.73532556590777,55.14012018904462,46.96732993172342,87.54146827356968,72.24290847896009,"['Chemistry', 'Biology', 'Social Science', 'Mathematics', 'English', 'Physics']",98.39999321275253,56.75529630742683,53.071598695360535,70.36847399332036,65.28571981065738,51.17304557955343,95.29223458495464,78.6973743289166
088b88d6-abc2-44e0-b5f8-fcfdd3a18ead,90.54,97.95881951824637,57.370944535887595,62.07939009532144,50.247980284875666,65.94793660301758,43.63743425274846,40.07099102636522,69.41231737331259,41.97344347517122,76.71063650482091,65.31682661198249,70.5433920570659,44.37721035979963,99.65908010549569,50.991902218941064,43.27029604231043,"['Mathematics', 'Environmental Science', 'Regional Language', 'English']",,,,,,,,
08bb6f25-f48f-45cd-b350-288a6adc82a1,88.57,81.65535621230697,79.63052166602398,78.41009033172116,89.75219661180734,85.92572602104175,93.43626118791451,94.24879107880543,52.74051089842235,70.69279401783314,71.71847183110418,52.45594819443966,99.24771951801918,72.65150251020016,42.15322939320163,87.02766138538836,62.2144849134734,"['Mathematics', 'Environmental Science', 'Regional Language', 'English']",,,,,,,,
08e24f2d-70ce-47d2-88f1-852c765fc7a6,52.18,85.49193304489074,42.91673320335599,76.39556568974793,86.47557446315191,58.591287054602866,71.1052574327834,84.46619309239563,92.43011080192247,54.990400380557645,55.286697406343045,54.11919753505882,43.3455862199695,72.75937188484583,60.02825105855959,90.08385515205717,89.62723446795687,"['Mathematics', 'Environmental Science', 'Regional Language', 'English']",,,,,,,,
08ef2cc3-7f66-4dca-9895-368daa38e219,52.04,85.26740619293894,56.59598481005466,62.857717307502824,80.8417059126247,60.243388054002615,95.2132375390586,97.75035566785475,66.259648178389,48.38284784506592,54.28779049108874,52.095262390260274,65.93543904965253,93.90608029471713,42.10133033162497,99.78037913574016,97.85495032541326,"['Regional Language', 'Environmental Science', 'Mathematics', 'English']",,,,,,,,
090ec42e-3fde-47b0-8fbe-5d2973b7869e,60.45,81.24211288270067,99.41844270449431,82.73235845068095,73.88891858709252,96.87145647234024,81.92476898877996,55.5074517498551,44.51816938769068,46.78401571390407,50.47250759398659,99.0094249382117,68.87463559006349,89.65650239804089,55.23828346170501,96.71451008724229,83.98344206793918,"['English', 'Chemistry', 'Mathematics', 'Biology', 'Physics', 'Social Science']",50.92281324077995,93.61423266167118,93.61925504886986,87.59642801608229,85.04521523661,40.095441601087806,88.01091699121068,83.34304832094323
09129654-1dd9-4055-b9db-d3be5f945aa3,89.02,80.05447395279573,79.16752222010744,86.24712310742692,80.67716626742171,86.47511884188901,65.59393320241335,64.43195864368184,86.42796204236322,94.86019621659611,65.80557549174188,55.95341391914704,74.98648330198523,61.475945060766165,70.57234444750388,91.36325146319439,78.96426549994038,"['Business Studies (Commerce)', 'Accountancy (Commerce)', 'Mathematics (Commerce)', 'Computer Applications (Commerce)', 'Economics (Commerce)']",78.64892172646323,98.59711256821208,51.02538381453786,83.43417606248573,,,,
091f1c84-3bb8-4196-a8de-a990775550e8,90.01,74.38530603230822,63.7368671441446,56.9726104742156,47.68086116489754,56.31667998719696,96.3804078311023,41.92101887966398,66.11285635267586,49.666785747872495,69.85398013339044,96.76089839696716,41.51300181607078,87.54053163475751,93.33153796369106,68.44810042668644,48.285921324323695,"['Regional Language', 'Environmental Science', 'Mathematics', 'English']",,,,,,,,
092d6f6b-2a5b-40aa-9648-1fd1c6dbcd51,53.1,56.79765334167911,62.09439915624482,90.54226028766499,91.56414986401144,45.30548339518626,69.38925473901145,40.020131854693716,43.99394932559318,99.0387409543033,79.09151582266654,68.82435831417327,46.04448183982785,42.96573131000592,91.72932882967022,85.50057869949187,47.5367889240691,"['Mathematics', 'Environmental Science', 'Regional Language', 'English']",,,,,,,,
095470b0-6974-4d27-b3ce-c689c05d476b,56.47,42.90059044865288,89.51567916269975,85.81251836386069,49.44558837304555,72.86276311951625,52.33894012735508,68.81462084226217,47.68015973315636,87.68106435727407,82.58545623740395,53.998610120386445,74.13688136578578,79.37413433487788,57.28137164877941,64.57234943054466,55.59334644659567,"['Environmental Science', 'Regional Language', 'English', 'Mathematics']",,,,,,,,
097d6abf-793c-49ad-9436-48a50050ea5e,85.86,42.80606639504554,96.02416827221431,98.54142201139932,62.07153209622674,90.52722191782452,85.23588941124069,76.253836363376,82.45271185671886,43.67239531607578,46.3642742774547,52.51606397449656,40.455854195707715,56.06421072084964,75.3320481068128,53.02081709041184,44.71820867522813,"['Fine Arts (Arts)', 'Political Science (Arts)', 'Psychology (Arts)', 'History (Arts)', 'Sociology (Arts)']",57.384482726514904,76.42568862512401,48.80858414779328,85.75198493373412,,,,
0982d5c5-061c-4443-adf0-9a2f6342e151,55.5,70.35213685757662,91.12946729466977,96.79994963658979,79.74116602884355,71.95748881004752,96.39611547045973,61.81304387148491,86.14279348181691,65.54686934405149,90.6410527758298,80.41982813735315,56.30609381754455,70.4219026289337,83.49951245902709,88.04959849767306,56.5603340916246,"['Science', 'English', 'Mathematics', 'Second Language', 'Social Studies']",43.049389346509,94.95132695860246,72.12891876717407,76.74090911307326,,,,
09c899ea-1e1a-47ec-9fbd-98240d5fc72e,63.98,44.74540904700622,96.91909347425931,41.7132030119948,66.97198160072853,97.62278877279454,73.9025941319392,51.106861071532386,60.51300721378735,98.68848800961328,80.82148616362932,59.437971220652706,43.335401262100184,73.46722854910124,66.27661758321815,96.9924073657382,51.52299299476496,"['Mathematics', 'Environmental Science', 'Regional Language', 'English']",,,,,,,,
0a088299-669c-408b-a8c8-3582af27e279,75.65,99.59868450400126,65.13059856294049,68.7840324856083,84.29298135550268,96.5058506171666,40.783096137514555,87.85096609973903,75.1104886049699,61.52489695426884,61.93237851841927,80.19341755052676,58.80202671744014,43.17776213286918,57.05397442321051,73.60716240355688,93.38056230609479,"['Science', 'English', 'Mathematics', 'Second Language', 'Social Studies']",45.233233734892636,85.11439290866556,58.39751141863806,79.56173295422789,,,,
0a1307be-ba94-44fd-bc75-86b8ffacfe19,69.98,90.82725907247776,54.08048473153953,52.96191113749764,76.8754965778123,59.670466582167755,73.6759178104366,96.53921411679534,65.72400705949369,99.05650602888042,57.619695405651534,62.52777942386902,52.34731539720003,59.756255992129894,48.176944444600664,61.03110999010008,87.0433684897107,"['Mathematics', 'Environmental Science', 'Regional Language', 'English']",,,,,,,,
0a1bde51-b2d5-408b-b66a-88cfd0119363,68.78,69.74452925641518,47.82253540247949,89.06257455799262,43.78578465144642,72.41081933819788,58.32829363716985,54.81833632457405,80.49404210989287,72.06219360288682,89.29946753984312,48.29596763197197,68.29438780484253,56.323808436793364,62.61525463321932,86.26953645930925,45.40774536328341,"['Environmental Science', 'Regional Language', 'English', 'Mathematics']",,,,,,,,
0a282b04-3b97-495f-879a-8aa66bad8fd7,61.79,47.69480922520458,86.81898435061248,93.65970526657043,96.59974615495405,48.80990065088421,66.28548905844781,50.463430568139344,49.0802697813393,74.08056677677492,49.12492357074963,76.75033712445446,98.90698863665003,99.2077322916278,52.47477596233545,70.68949267961551,61.86744353338095,"['English', 'Chemistry', 'Mathematics', 'Biology', 'Physics', 'Social Science']",67.0080837252271,51.4721625161131,56.972108487524,89.64859468687052,52.55433865229955,99.460261887283,46.947900031003066,83.63143366177223
0a4306b0-9ab8-4fe5-af4f-350e67846ef7,53.37,58.061730929962394,44.53895982602245,93.71543489027786,91.45445444395808,84.93421821725227,53.40162650699918,72.36352033041948,93.81855764105657,62.55407611598301,68.1505864918476,61.84033342784328,99.07520893082912,82.01603882506996,49.05731408331094,48.77603872736799,54.74041631887671,"['Regional Language', 'Environmental Science', 'Mathematics', 'English']",,,,,,,,
0a7085c0-d8db-4fcd-8c52-6ebf599fc196,84.38,81.6686257908684,84.72782967006047,70.14866269476984,95.54598096901076,47.15440161000943,57.225637050954255,94.88567273920032,92.87380624164047,84.78840466616418,98.6500344049522,87.29502775648095,49.31133540788547,99.96713522401217,52.84696113825328,81.76494590106614,51.56770419098603,"['Chemistry', 'Biology', 'Social Science', 'Mathematics', 'English', 'Physics']",71.74329561037959,83.17050217054488,84.93689818107941,61.6006551700618,93.63732359327949,60.715304898854676,58.15851226948722,85.2713703507379
0a812641-0580-4952-9dc4-d8829d80e09b,54.71,88.84074833188234,72.84492266327373,62.42663517150097,82.38705712585559,56.689962419730975,73.87657655684565,82.80667877395274,82.47008875097589,74.53830880251574,63.11723274208373,77.0596632764218,61.34525222589119,93.00571712182085,66.81348399314048,74.58188725602173,40.4170960335005,"['Business Studies (Commerce)', 'Accountancy (Commerce)', 'Mathematics (Commerce)', 'Computer Applications (Commerce)', 'Economics (Commerce)']",69.72746169192528,45.04789937897504,97.68443867042136,61.29865886569537,,,,
0ab43d01-291b-41d1-a4b0-0e2098734484,61.57,42.690717085767446,41.57598891139372,43.304001762311294,79.87254680487732,58.049868210746496,50.20822409123315,93.19913027535335,68.04509851292815,43.44080840766821,47.73194081638345,93.04043544684845,65.13478174914492,43.85775494776156,81.71083431507518,54.69812950878024,99.18410987926201,"['Mathematics', 'Environmental Science', 'Regional Language', 'English']",,,,,,,,
0ab671c2-dcfd-4bec-abe6-ee80f5c5cb39,69.83,61.73178678169019,54.46515209132794,42.319764489474885,87.32638291668837,96.04102651061109,57.297555691067856,65.42907701802335,49.1928065418858,94.77116464972885,40.72454791589503,83.17143574371303,81.30933840424089,52.63903852147726,44.45714263824689,84.35381807645435,72.89666440163796,"['Science', 'English', 'Mathematics', 'Second Language', 'Social Studies']",54.77184649985137,54.05200090158387,75.61144732303956,41.038802560755435,,,,
0aeec884-8cc9-4339-90eb-cfc4dd4dc54a,83.94,84.59555552406385,71.57483112022791,79.24937544464996,83.03372639114056,90.66851357071957,43.8071540283672,73.47110094547219,73.93961599941308,59.85449962109936,51.349199338434396,98.55728824597732,78.06126313458519,71.42531575359676,86.15862753028816,44.88054884557616,83.18306366817082,"['Mathematics', 'Environmental Science', 'Regional Language', 'English']",,,,,,,,
0af80244-4e60-4525-9a8d-6890ee3d5643,77.63,88.10980611342643,43.10161852990423,52.41269075095469,50.09942601489055,90.40221347342043,53.00338316686429,90.34016533638885,79.75447894179024,82.04359482087675,95.47309709522375,68.59454107042855,64.59373326216608,99.28573393773232,72.78313192894603,89.7239355280909,43.304267598436695,"['Mathematics', 'Environmental Science', 'Regional Language', 'English']",,,,,,,,
0b6152ab-559d-4b01-8583-39a26116c05e,80.29,65.49965425688387,79.21126850396791,95.41738597240482,46.37687650878649,55.30858376135656,95.40595673244937,93.96748309016712,90.09204530479906,68.56319917827632,92.7821712744383,58.42808451504335,53.09017404120516,78.22100695810431,40.8131921768435,65.72398905453936,48.26342583956284,"['Second Language', 'Mathematics', 'Science', 'Social Studies', 'English']",55.53055454768676,40.31115950405447,46.0860141379764,84.59841554241574,,,,
0b65103a-35d4-4f41-91b7-2a4add3950a0,66.65,69.32065750551578,99.92646032401026,92.58940309418327,55.105325530700114,66.72028589765304,50.43133453813195,84.31290644589566,52.873589890997906,43.617889239235865,80.30517460781654,86.77614538366275,79.12392462080234,96.843310915427,61.01516600765051,64.0923566950271,74.92610683033998,"['English', 'Chemistry', 'Mathematics', 'Biology', 'Physics', 'Social Science']",82.93561192598324,53.84115532977781,58.30244427653327,62.88370514942634,56.12172588202568,96.90480710057494,92.29070547484864,42.1149476924738
0b6c0586-0d6a-45c5-8ad4-bec6b9f4c303,93.94,95.45477038506289,72.77554990137968,74.80835855284593,40.69440291889582,66.67111980239231,74.80099656471437,59.019441225275585,48.68560019683022,79.51971755137279,63.45071819733248,76.60021370760077,96.80474096144589,67.3196791906051,85.6491660723124,60.95891036980074,59.810393507653856,"['Chemistry', 'Biology', 'Social Science', 'Mathematics', 'English', 'Physics']",95.25110282322808,64.44416922875692,85.63810050471118,91.84484346790033,53.029141638130156,99.927592348643,77.95077055760899,40.825441654860605
